epoch | loss | sim_loss | var_pred | var_target | cov_pred | cov_target | feat_std | feat_std_ctx | feat_norm | val_loss | val_sim_loss | val_var_pred | val_var_target | val_cov_pred | val_cov_target | val_feat_std | val_feat_std_ctx | val_feat_norm
7 | 1.7863 | 0.3492 | 0.8049 | 0.0761 | 1.3144 | 3.2702 | 0.1949 | 0.4775 | 4.1239 | 6.8955 | 0.3260 | 0.8275 | 0.1269 | 21.8771 | 33.4557 | 0.1722 | 0.4076 | 3.8569
8 | 1.7761 | 0.3485 | 0.8045 | 0.0793 | 1.3165 | 3.1384 | 0.1953 | 0.3854 | 4.1343 | 6.8146 | 0.3238 | 0.8234 | 0.1275 | 21.3530 | 33.1740 | 0.1763 | 0.3302 | 3.9476
9 | 1.7721 | 0.3483 | 0.8045 | 0.0833 | 1.3182 | 3.0567 | 0.1953 | 0.3139 | 4.1376 | 6.7900 | 0.3229 | 0.8209 | 0.1314 | 21.1841 | 33.0567 | 0.1788 | 0.2733 | 4.0096
10 | 1.7710 | 0.3487 | 0.8047 | 0.0862 | 1.3210 | 3.0079 | 0.1951 | 0.2666 | 4.1381 | 6.7819 | 0.3239 | 0.8198 | 0.1327 | 20.9716 | 33.1587 | 0.1800 | 0.2386 | 4.0378
11 | 1.7707 | 0.3491 | 0.8048 | 0.0885 | 1.3238 | 2.9736 | 0.1950 | 0.2382 | 4.1390 | 6.7118 | 0.3228 | 0.8186 | 0.1338 | 20.6642 | 32.7576 | 0.1812 | 0.2183 | 4.0699
12 | 1.7693 | 0.3492 | 0.8047 | 0.0905 | 1.3257 | 2.9343 | 0.1951 | 0.2238 | 4.1444 | 6.6886 | 0.3235 | 0.8184 | 0.1346 | 20.9039 | 32.2660 | 0.1813 | 0.2099 | 4.0807
13 | 1.7671 | 0.3491 | 0.8045 | 0.0910 | 1.3283 | 2.9034 | 0.1953 | 0.2182 | 4.1511 | 6.6838 | 0.3225 | 0.8172 | 0.1357 | 20.6858 | 32.4265 | 0.1825 | 0.2066 | 4.1122
14 | 1.7651 | 0.3493 | 0.8043 | 0.0918 | 1.3303 | 2.8685 | 0.1955 | 0.2171 | 4.1573 | 6.6118 | 0.3223 | 0.8173 | 0.1360 | 20.4811 | 31.9052 | 0.1825 | 0.2074 | 4.1199
15 | 1.7623 | 0.3493 | 0.8041 | 0.0920 | 1.3329 | 2.8338 | 0.1957 | 0.2182 | 4.1632 | 6.4622 | 0.3222 | 0.8167 | 0.1348 | 19.8664 | 31.0331 | 0.1830 | 0.2093 | 4.1352
16 | 1.7576 | 0.3493 | 0.8040 | 0.0911 | 1.3349 | 2.7933 | 0.1958 | 0.2208 | 4.1670 | 6.4205 | 0.3212 | 0.8158 | 0.1343 | 20.1467 | 30.3467 | 0.1839 | 0.2116 | 4.1580
17 | 1.7540 | 0.3490 | 0.8039 | 0.0917 | 1.3364 | 2.7521 | 0.1959 | 0.2237 | 4.1704 | 6.2727 | 0.3223 | 0.8153 | 0.1336 | 18.7171 | 30.2950 | 0.1845 | 0.2156 | 4.1643
18 | 1.7510 | 0.3488 | 0.8037 | 0.0924 | 1.3391 | 2.7136 | 0.1961 | 0.2279 | 4.1752 | 6.2833 | 0.3210 | 0.8148 | 0.1356 | 19.2536 | 29.8514 | 0.1850 | 0.2199 | 4.1814
19 | 1.7473 | 0.3483 | 0.8036 | 0.0936 | 1.3418 | 2.6658 | 0.1962 | 0.2321 | 4.1778 | 6.2348 | 0.3201 | 0.8135 | 0.1362 | 19.3076 | 29.3135 | 0.1862 | 0.2231 | 4.2059
20 | 1.7443 | 0.3477 | 0.8035 | 0.0954 | 1.3432 | 2.6208 | 0.1963 | 0.2356 | 4.1807 | 6.1090 | 0.3188 | 0.8130 | 0.1378 | 18.9617 | 28.3899 | 0.1868 | 0.2274 | 4.2251
21 | 1.7419 | 0.3473 | 0.8034 | 0.0971 | 1.3446 | 2.5817 | 0.1964 | 0.2397 | 4.1832 | 6.1014 | 0.3187 | 0.8128 | 0.1397 | 19.0086 | 28.2443 | 0.1870 | 0.2309 | 4.2379
22 | 1.7407 | 0.3465 | 0.8033 | 0.0999 | 1.3470 | 2.5459 | 0.1964 | 0.2435 | 4.1864 | 6.0802 | 0.3173 | 0.8128 | 0.1422 | 18.9114 | 28.1100 | 0.1870 | 0.2346 | 4.2488
23 | 1.7395 | 0.3459 | 0.8033 | 0.1027 | 1.3487 | 2.5106 | 0.1965 | 0.2468 | 4.1883 | 6.0773 | 0.3165 | 0.8125 | 0.1437 | 18.9933 | 27.9876 | 0.1873 | 0.2376 | 4.2603
24 | 1.7393 | 0.3451 | 0.8033 | 0.1064 | 1.3504 | 2.4763 | 0.1965 | 0.2504 | 4.1889 | 6.0062 | 0.3162 | 0.8123 | 0.1480 | 18.6823 | 27.5426 | 0.1875 | 0.2413 | 4.2716
25 | 1.7414 | 0.3439 | 0.8034 | 0.1118 | 1.3527 | 2.4511 | 0.1964 | 0.2539 | 4.1902 | 6.0509 | 0.3157 | 0.8132 | 0.1529 | 18.8201 | 27.8021 | 0.1866 | 0.2441 | 4.2670
26 | 1.7416 | 0.3430 | 0.8033 | 0.1157 | 1.3547 | 2.4200 | 0.1965 | 0.2573 | 4.1937 | 6.0028 | 0.3155 | 0.8124 | 0.1562 | 18.5517 | 27.5525 | 0.1874 | 0.2474 | 4.2884
27 | 1.7440 | 0.3420 | 0.8033 | 0.1215 | 1.3564 | 2.3923 | 0.1965 | 0.2607 | 4.1957 | 5.9499 | 0.3148 | 0.8127 | 0.1624 | 18.4384 | 27.0717 | 0.1870 | 0.2508 | 4.2984
28 | 1.7469 | 0.3412 | 0.8034 | 0.1278 | 1.3574 | 2.3640 | 0.1964 | 0.2640 | 4.1977 | 5.8989 | 0.3146 | 0.8128 | 0.1671 | 18.1749 | 26.7679 | 0.1869 | 0.2544 | 4.3149
29 | 1.7486 | 0.3404 | 0.8035 | 0.1341 | 1.3598 | 2.3225 | 0.1963 | 0.2684 | 4.1969 | 5.8825 | 0.3119 | 0.8126 | 0.1741 | 18.3184 | 26.4045 | 0.1871 | 0.2599 | 4.3388
30 | 1.7501 | 0.3395 | 0.8036 | 0.1399 | 1.3624 | 2.2837 | 0.1962 | 0.2737 | 4.1985 | 5.8034 | 0.3122 | 0.8128 | 0.1783 | 17.7571 | 26.1255 | 0.1869 | 0.2656 | 4.3391
31 | 1.7463 | 0.3387 | 0.8033 | 0.1422 | 1.3659 | 2.2246 | 0.1965 | 0.2804 | 4.2050 | 5.7498 | 0.3125 | 0.8128 | 0.1803 | 17.4776 | 25.8378 | 0.1869 | 0.2724 | 4.3526
32 | 1.7433 | 0.3381 | 0.8031 | 0.1451 | 1.3686 | 2.1675 | 0.1967 | 0.2874 | 4.2103 | 5.7713 | 0.3118 | 0.8123 | 0.1826 | 17.8592 | 25.6486 | 0.1874 | 0.2788 | 4.3690
33 | 1.7407 | 0.3374 | 0.8030 | 0.1481 | 1.3714 | 2.1144 | 0.1968 | 0.2935 | 4.2149 | 5.7148 | 0.3110 | 0.8123 | 0.1858 | 17.6483 | 25.2645 | 0.1874 | 0.2840 | 4.3784
34 | 1.7399 | 0.3364 | 0.8028 | 0.1517 | 1.3728 | 2.0776 | 0.1970 | 0.2997 | 4.2212 | 5.6750 | 0.3106 | 0.8121 | 0.1909 | 17.4092 | 25.0548 | 0.1876 | 0.2901 | 4.3875
35 | 1.7417 | 0.3356 | 0.8028 | 0.1565 | 1.3742 | 2.0519 | 0.1970 | 0.3055 | 4.2235 | 5.7157 | 0.3094 | 0.8122 | 0.1957 | 17.7342 | 25.0868 | 0.1875 | 0.2954 | 4.4057
36 | 1.7441 | 0.3347 | 0.8027 | 0.1609 | 1.3752 | 2.0384 | 0.1971 | 0.3101 | 4.2276 | 5.6334 | 0.3093 | 0.8123 | 0.1997 | 17.2211 | 24.7367 | 0.1873 | 0.2993 | 4.4042
37 | 1.7460 | 0.3339 | 0.8026 | 0.1643 | 1.3758 | 2.0293 | 0.1972 | 0.3128 | 4.2312 | 5.6088 | 0.3083 | 0.8120 | 0.2045 | 17.2263 | 24.4391 | 0.1876 | 0.2999 | 4.4228
38 | 1.7507 | 0.3334 | 0.8026 | 0.1687 | 1.3756 | 2.0359 | 0.1972 | 0.3141 | 4.2340 | 5.5906 | 0.3083 | 0.8126 | 0.2086 | 17.1423 | 24.2931 | 0.1870 | 0.3009 | 4.4230
39 | 1.7593 | 0.3329 | 0.8027 | 0.1738 | 1.3758 | 2.0742 | 0.1971 | 0.3144 | 4.2340 | 5.5785 | 0.3076 | 0.8122 | 0.2140 | 17.0759 | 24.1844 | 0.1874 | 0.3014 | 4.4408
40 | 1.7698 | 0.3325 | 0.8028 | 0.1770 | 1.3760 | 2.1489 | 0.1970 | 0.3140 | 4.2338 | 5.5863 | 0.3077 | 0.8130 | 0.2177 | 17.1054 | 24.1887 | 0.1866 | 0.3002 | 4.4368
41 | 1.7807 | 0.3319 | 0.8028 | 0.1800 | 1.3757 | 2.2330 | 0.1970 | 0.3141 | 4.2366 | 5.4808 | 0.3075 | 0.8128 | 0.2202 | 16.2429 | 23.9775 | 0.1868 | 0.3007 | 4.4334
42 | 1.7938 | 0.3318 | 0.8028 | 0.1830 | 1.3761 | 2.3349 | 0.1970 | 0.3135 | 4.2379 | 5.5318 | 0.3074 | 0.8135 | 0.2229 | 16.4982 | 24.1996 | 0.1861 | 0.2997 | 4.4333
43 | 1.8078 | 0.3316 | 0.8029 | 0.1863 | 1.3761 | 2.4422 | 0.1969 | 0.3130 | 4.2387 | 5.5694 | 0.3065 | 0.8136 | 0.2275 | 16.6589 | 24.3729 | 0.1860 | 0.2993 | 4.4421
44 | 1.8221 | 0.3314 | 0.8029 | 0.1898 | 1.3760 | 2.5502 | 0.1969 | 0.3126 | 4.2416 | 5.5352 | 0.3079 | 0.8137 | 0.2302 | 16.0984 | 24.5475 | 0.1858 | 0.2999 | 4.4418
45 | 1.8387 | 0.3310 | 0.8029 | 0.1932 | 1.3754 | 2.6861 | 0.1969 | 0.3124 | 4.2431 | 5.5786 | 0.3064 | 0.8136 | 0.2337 | 16.3465 | 24.7068 | 0.1859 | 0.2997 | 4.4532
46 | 1.8699 | 0.3306 | 0.8030 | 0.1965 | 1.3753 | 2.9661 | 0.1967 | 0.3118 | 4.2426 | 5.5320 | 0.3077 | 0.8148 | 0.2364 | 15.8399 | 24.7112 | 0.1847 | 0.2979 | 4.4297
47 | 1.9089 | 0.3305 | 0.8031 | 0.2006 | 1.3738 | 3.3165 | 0.1967 | 0.3108 | 4.2435 | 5.5633 | 0.3071 | 0.8148 | 0.2413 | 15.7672 | 25.0496 | 0.1847 | 0.2989 | 4.4370
48 | 1.9586 | 0.3304 | 0.8033 | 0.2047 | 1.3738 | 3.7727 | 0.1965 | 0.3095 | 4.2430 | 5.7031 | 0.3076 | 0.8151 | 0.2441 | 15.9085 | 26.2702 | 0.1844 | 0.2964 | 4.4348
49 | 2.0073 | 0.3302 | 0.8033 | 0.2078 | 1.3729 | 4.2305 | 0.1965 | 0.3083 | 4.2455 | 5.7596 | 0.3070 | 0.8152 | 0.2469 | 15.7200 | 26.9965 | 0.1843 | 0.2960 | 4.4430
50 | 2.0662 | 0.3303 | 0.8034 | 0.2112 | 1.3728 | 4.7820 | 0.1964 | 0.3070 | 4.2463 | 5.8626 | 0.3066 | 0.8155 | 0.2497 | 16.0409 | 27.6763 | 0.1839 | 0.2944 | 4.4461
51 | 2.1550 | 0.3302 | 0.8034 | 0.2149 | 1.3725 | 5.6334 | 0.1963 | 0.3057 | 4.2477 | 5.9117 | 0.3079 | 0.8161 | 0.2534 | 15.9050 | 28.2515 | 0.1833 | 0.2937 | 4.4383
52 | 2.2254 | 0.3301 | 0.8035 | 0.2183 | 1.3724 | 6.3037 | 0.1963 | 0.3047 | 4.2490 | 5.9832 | 0.3069 | 0.8161 | 0.2565 | 16.1384 | 28.7129 | 0.1833 | 0.2932 | 4.4386
53 | 2.2904 | 0.3297 | 0.8033 | 0.2203 | 1.3726 | 6.9356 | 0.1965 | 0.3044 | 4.2539 | 5.9653 | 0.3061 | 0.8155 | 0.2586 | 15.9266 | 28.7235 | 0.1839 | 0.2927 | 4.4605
54 | 2.3446 | 0.3296 | 0.8033 | 0.2222 | 1.3715 | 7.4601 | 0.1965 | 0.3041 | 4.2552 | 6.0292 | 0.3062 | 0.8160 | 0.2606 | 15.8224 | 29.4476 | 0.1834 | 0.2926 | 4.4507
55 | 2.4052 | 0.3294 | 0.8033 | 0.2246 | 1.3712 | 8.0430 | 0.1965 | 0.3035 | 4.2580 | 6.1031 | 0.3063 | 0.8161 | 0.2629 | 15.7674 | 30.2162 | 0.1833 | 0.2919 | 4.4515
56 | 2.4758 | 0.3296 | 0.8033 | 0.2270 | 1.3708 | 8.7222 | 0.1965 | 0.3031 | 4.2589 | 6.2243 | 0.3072 | 0.8166 | 0.2653 | 15.6477 | 31.5131 | 0.1827 | 0.2916 | 4.4452
57 | 2.5444 | 0.3293 | 0.8033 | 0.2290 | 1.3702 | 9.3903 | 0.1964 | 0.3029 | 4.2602 | 6.2707 | 0.3055 | 0.8166 | 0.2670 | 16.0783 | 31.5356 | 0.1828 | 0.2924 | 4.4636
58 | 2.5785 | 0.3290 | 0.8033 | 0.2305 | 1.3700 | 9.7190 | 0.1965 | 0.3029 | 4.2624 | 6.2646 | 0.3067 | 0.8172 | 0.2684 | 15.9121 | 31.6218 | 0.1822 | 0.2923 | 4.4419
59 | 2.5906 | 0.3289 | 0.8033 | 0.2315 | 1.3696 | 9.8311 | 0.1965 | 0.3026 | 4.2636 | 6.2776 | 0.3062 | 0.8176 | 0.2694 | 16.0538 | 31.6041 | 0.1817 | 0.2913 | 4.4407
60 | 2.6227 | 0.3288 | 0.8034 | 0.2325 | 1.3694 | 10.1421 | 0.1964 | 0.3023 | 4.2635 | 6.3290 | 0.3074 | 0.8180 | 0.2702 | 16.1552 | 31.9988 | 0.1813 | 0.2920 | 4.4305
61 | 2.6588 | 0.3287 | 0.8034 | 0.2333 | 1.3687 | 10.4974 | 0.1964 | 0.3021 | 4.2638 | 6.4339 | 0.3061 | 0.8184 | 0.2715 | 16.4711 | 32.7297 | 0.1809 | 0.2910 | 4.4264
62 | 2.6769 | 0.3285 | 0.8034 | 0.2343 | 1.3694 | 10.6684 | 0.1963 | 0.3021 | 4.2642 | 6.4172 | 0.3061 | 0.8184 | 0.2725 | 16.6646 | 32.3593 | 0.1809 | 0.2911 | 4.4276
63 | 2.7035 | 0.3282 | 0.8035 | 0.2358 | 1.3687 | 10.9213 | 0.1963 | 0.3018 | 4.2644 | 6.4925 | 0.3058 | 0.8186 | 0.2739 | 16.6907 | 33.0718 | 0.1807 | 0.2919 | 4.4275
64 | 2.7108 | 0.3282 | 0.8036 | 0.2369 | 1.3678 | 10.9851 | 0.1962 | 0.3017 | 4.2640 | 6.5226 | 0.3058 | 0.8188 | 0.2750 | 16.8980 | 33.1534 | 0.1805 | 0.2917 | 4.4281
65 | 2.7113 | 0.3282 | 0.8037 | 0.2376 | 1.3676 | 10.9823 | 0.1961 | 0.3016 | 4.2637 | 6.5375 | 0.3067 | 0.8195 | 0.2758 | 17.3434 | 32.8412 | 0.1798 | 0.2909 | 4.4155
66 | 2.7115 | 0.3282 | 0.8038 | 0.2387 | 1.3674 | 10.9716 | 0.1960 | 0.3022 | 4.2641 | 6.5180 | 0.3070 | 0.8186 | 0.2770 | 17.0601 | 32.9119 | 0.1807 | 0.2928 | 4.4334
67 | 2.7126 | 0.3283 | 0.8039 | 0.2395 | 1.3671 | 10.9727 | 0.1959 | 0.3023 | 4.2652 | 6.5296 | 0.3066 | 0.8192 | 0.2785 | 17.2947 | 32.7811 | 0.1801 | 0.2939 | 4.4264
68 | 2.7100 | 0.3283 | 0.8040 | 0.2408 | 1.3667 | 10.9330 | 0.1958 | 0.3028 | 4.2651 | 6.4411 | 0.3070 | 0.8190 | 0.2792 | 17.4915 | 31.6841 | 0.1803 | 0.2942 | 4.4343
69 | 2.7069 | 0.3283 | 0.8041 | 0.2419 | 1.3664 | 10.8889 | 0.1957 | 0.3032 | 4.2654 | 6.3846 | 0.3059 | 0.8193 | 0.2803 | 17.4581 | 31.1541 | 0.1800 | 0.2946 | 4.4273
70 | 2.7053 | 0.3282 | 0.8041 | 0.2426 | 1.3660 | 10.8675 | 0.1957 | 0.3038 | 4.2653 | 6.3492 | 0.3061 | 0.8196 | 0.2812 | 17.6891 | 30.5581 | 0.1797 | 0.2952 | 4.4225
71 | 2.7058 | 0.3279 | 0.8041 | 0.2431 | 1.3653 | 10.8711 | 0.1957 | 0.3042 | 4.2665 | 6.2712 | 0.3062 | 0.8196 | 0.2820 | 17.5524 | 29.9075 | 0.1798 | 0.2958 | 4.4229
72 | 2.7079 | 0.3277 | 0.8041 | 0.2439 | 1.3641 | 10.8873 | 0.1957 | 0.3046 | 4.2669 | 6.2559 | 0.3054 | 0.8198 | 0.2828 | 17.5739 | 29.7316 | 0.1795 | 0.2958 | 4.4213
73 | 2.7098 | 0.3274 | 0.8042 | 0.2450 | 1.3635 | 10.8990 | 0.1956 | 0.3047 | 4.2642 | 6.2513 | 0.3057 | 0.8196 | 0.2837 | 17.7688 | 29.4803 | 0.1797 | 0.2966 | 4.4226
74 | 2.7113 | 0.3271 | 0.8041 | 0.2460 | 1.3626 | 10.9075 | 0.1956 | 0.3048 | 4.2645 | 6.2106 | 0.3047 | 0.8193 | 0.2846 | 17.8078 | 29.0318 | 0.1800 | 0.2970 | 4.4314
75 | 2.7127 | 0.3270 | 0.8042 | 0.2464 | 1.3609 | 10.9205 | 0.1956 | 0.3047 | 4.2633 | 6.2658 | 0.3052 | 0.8197 | 0.2850 | 18.0637 | 29.3227 | 0.1797 | 0.2963 | 4.4188
76 | 2.7173 | 0.3267 | 0.8041 | 0.2469 | 1.3602 | 10.9657 | 0.1956 | 0.3046 | 4.2633 | 6.2343 | 0.3044 | 0.8195 | 0.2859 | 17.8102 | 29.2592 | 0.1798 | 0.2970 | 4.4217
77 | 2.7261 | 0.3265 | 0.8043 | 0.2481 | 1.3594 | 11.0456 | 0.1955 | 0.3041 | 4.2600 | 6.2211 | 0.3038 | 0.8197 | 0.2872 | 18.0017 | 28.9266 | 0.1796 | 0.2973 | 4.4249
78 | 2.7333 | 0.3263 | 0.8043 | 0.2488 | 1.3582 | 11.1140 | 0.1955 | 0.3034 | 4.2597 | 6.2643 | 0.3042 | 0.8193 | 0.2882 | 18.2691 | 29.0739 | 0.1801 | 0.2965 | 4.4360
79 | 2.7454 | 0.3261 | 0.8044 | 0.2499 | 1.3573 | 11.2263 | 0.1954 | 0.3025 | 4.2590 | 6.1980 | 0.3040 | 0.8195 | 0.2894 | 17.9471 | 28.7252 | 0.1798 | 0.2963 | 4.4266
80 | 2.7601 | 0.3259 | 0.8044 | 0.2509 | 1.3562 | 11.3656 | 0.1954 | 0.3012 | 4.2602 | 6.2189 | 0.3034 | 0.8195 | 0.2904 | 18.2434 | 28.6334 | 0.1799 | 0.2945 | 4.4295
81 | 2.7753 | 0.3257 | 0.8044 | 0.2519 | 1.3550 | 11.5105 | 0.1954 | 0.2997 | 4.2599 | 6.2420 | 0.3028 | 0.8194 | 0.2918 | 18.3277 | 28.7659 | 0.1800 | 0.2939 | 4.4387
82 | 2.7949 | 0.3254 | 0.8044 | 0.2525 | 1.3536 | 11.7043 | 0.1954 | 0.2979 | 4.2617 | 6.2280 | 0.3028 | 0.8194 | 0.2927 | 18.2325 | 28.7129 | 0.1800 | 0.2927 | 4.4388
83 | 2.8182 | 0.3252 | 0.8044 | 0.2532 | 1.3528 | 11.9321 | 0.1954 | 0.2961 | 4.2615 | 6.2477 | 0.3026 | 0.8192 | 0.2939 | 18.3455 | 28.7883 | 0.1802 | 0.2907 | 4.4405
84 | 2.8503 | 0.3248 | 0.8044 | 0.2541 | 1.3515 | 12.2490 | 0.1953 | 0.2943 | 4.2615 | 6.2841 | 0.3021 | 0.8193 | 0.2947 | 18.2959 | 29.1969 | 0.1801 | 0.2894 | 4.4406
85 | 2.8939 | 0.3246 | 0.8045 | 0.2545 | 1.3503 | 12.6849 | 0.1953 | 0.2924 | 4.2611 | 6.3288 | 0.3018 | 0.8192 | 0.2951 | 18.3630 | 29.5749 | 0.1802 | 0.2875 | 4.4441
86 | 2.9575 | 0.3243 | 0.8045 | 0.2546 | 1.3492 | 13.3232 | 0.1953 | 0.2904 | 4.2616 | 6.4120 | 0.3013 | 0.8191 | 0.2958 | 18.4059 | 30.3605 | 0.1802 | 0.2850 | 4.4463
87 | 3.0256 | 0.3241 | 0.8045 | 0.2547 | 1.3480 | 14.0060 | 0.1952 | 0.2880 | 4.2621 | 6.4557 | 0.3014 | 0.8191 | 0.2962 | 18.2787 | 30.9205 | 0.1803 | 0.2839 | 4.4468
88 | 3.1044 | 0.3239 | 0.8046 | 0.2545 | 1.3467 | 14.7980 | 0.1952 | 0.2856 | 4.2617 | 6.6280 | 0.3014 | 0.8191 | 0.2956 | 18.3608 | 32.5643 | 0.1803 | 0.2806 | 4.4494
89 | 3.2193 | 0.3238 | 0.8047 | 0.2538 | 1.3458 | 15.9563 | 0.1951 | 0.2831 | 4.2612 | 6.8321 | 0.3008 | 0.8190 | 0.2951 | 18.1832 | 34.7916 | 0.1804 | 0.2792 | 4.4538
90 | 3.3367 | 0.3235 | 0.8047 | 0.2533 | 1.3441 | 17.1382 | 0.1951 | 0.2807 | 4.2618 | 7.0489 | 0.3009 | 0.8192 | 0.2949 | 18.3214 | 36.8228 | 0.1802 | 0.2760 | 4.4505
91 | 3.4519 | 0.3236 | 0.8048 | 0.2526 | 1.3431 | 18.2969 | 0.1950 | 0.2782 | 4.2613 | 7.1999 | 0.3008 | 0.8191 | 0.2941 | 18.2215 | 38.4425 | 0.1803 | 0.2742 | 4.4516
92 | 3.5807 | 0.3235 | 0.8049 | 0.2518 | 1.3422 | 19.5942 | 0.1949 | 0.2756 | 4.2605 | 7.3758 | 0.3006 | 0.8194 | 0.2934 | 18.2404 | 40.1909 | 0.1800 | 0.2713 | 4.4483
93 | 3.6864 | 0.3235 | 0.8049 | 0.2510 | 1.3412 | 20.6610 | 0.1948 | 0.2733 | 4.2603 | 7.5051 | 0.3005 | 0.8194 | 0.2928 | 18.1110 | 41.6190 | 0.1800 | 0.2694 | 4.4507
94 | 3.7783 | 0.3235 | 0.8050 | 0.2504 | 1.3397 | 21.5860 | 0.1948 | 0.2709 | 4.2599 | 7.6111 | 0.3005 | 0.8194 | 0.2927 | 18.1368 | 42.6531 | 0.1799 | 0.2673 | 4.4506
95 | 3.8585 | 0.3234 | 0.8051 | 0.2499 | 1.3387 | 22.3948 | 0.1947 | 0.2688 | 4.2595 | 7.6937 | 0.3004 | 0.8195 | 0.2923 | 18.2173 | 43.4031 | 0.1799 | 0.2651 | 4.4498
96 | 3.9337 | 0.3235 | 0.8051 | 0.2490 | 1.3381 | 23.1559 | 0.1946 | 0.2670 | 4.2589 | 7.7394 | 0.3006 | 0.8195 | 0.2918 | 18.1406 | 43.9412 | 0.1799 | 0.2637 | 4.4492
97 | 4.0091 | 0.3236 | 0.8052 | 0.2484 | 1.3370 | 23.9155 | 0.1946 | 0.2657 | 4.2582 | 7.8353 | 0.3005 | 0.8196 | 0.2910 | 18.1991 | 44.8487 | 0.1798 | 0.2625 | 4.4486
98 | 4.0749 | 0.3235 | 0.8053 | 0.2479 | 1.3368 | 24.5795 | 0.1945 | 0.2648 | 4.2573 | 7.9168 | 0.3007 | 0.8197 | 0.2903 | 18.2094 | 45.6587 | 0.1797 | 0.2623 | 4.4475
99 | 4.1152 | 0.3238 | 0.8053 | 0.2471 | 1.3368 | 24.9870 | 0.1945 | 0.2642 | 4.2561 | 7.9568 | 0.3008 | 0.8198 | 0.2898 | 18.2538 | 46.0185 | 0.1796 | 0.2619 | 4.4468
100 | 4.1392 | 0.3238 | 0.8053 | 0.2469 | 1.3367 | 25.2295 | 0.1944 | 0.2640 | 4.2557 | 7.9742 | 0.3008 | 0.8198 | 0.2897 | 18.2553 | 46.1928 | 0.1796 | 0.2618 | 4.4461
epoch | loss | sim_loss | var_pred | var_target | cov_pred | cov_target | feat_std | feat_std_ctx | feat_norm | val_loss | val_sim_loss | val_var_pred | val_var_target | val_cov_pred | val_cov_target | val_feat_std | val_feat_std_ctx | val_feat_norm
1 | 26.9978 | 0.3887 | 0.3430 | 0.2257 | 1.3807 | 51.2686 | 0.6574 | 0.8227 | 17.9797 | 37.4092 | 0.1583 | 0.3778 | 0.1714 | 32.3144 | 41.6384 | 0.6226 | 0.9140 | 15.9567
2 | 5.6290 | 0.4224 | 0.0154 | 0.0611 | 1.2807 | 9.0559 | 0.9878 | 0.9767 | 21.3787 | 23.6370 | 0.1498 | 0.2450 | 0.1236 | 19.2675 | 27.3384 | 0.7568 | 0.9426 | 17.5286
3 | 3.8720 | 0.3475 | 0.0101 | 0.0491 | 1.2822 | 5.7076 | 0.9952 | 0.9471 | 21.4280 | 20.5851 | 0.1433 | 0.1801 | 0.1123 | 17.0875 | 23.5038 | 0.8274 | 0.8903 | 18.9040
4 | 3.2039 | 0.3075 | 0.0089 | 0.0475 | 1.2819 | 4.4543 | 0.9982 | 0.8700 | 21.5037 | 18.7488 | 0.1315 | 0.1476 | 0.1100 | 15.7254 | 21.2516 | 0.8676 | 0.8019 | 19.7291
5 | 2.8026 | 0.2780 | 0.0083 | 0.0471 | 1.2846 | 3.7092 | 1.0027 | 0.7664 | 21.5702 | 17.8257 | 0.1253 | 0.1280 | 0.1061 | 15.1328 | 20.0338 | 0.8971 | 0.6930 | 20.2977
6 | 2.5828 | 0.2586 | 0.0081 | 0.0485 | 1.2900 | 3.3017 | 1.0077 | 0.6475 | 21.6085 | 16.9716 | 0.1282 | 0.1186 | 0.1063 | 14.3021 | 19.1596 | 0.9181 | 0.5737 | 20.7576
7 | 2.4669 | 0.2461 | 0.0082 | 0.0554 | 1.2945 | 3.0836 | 1.0143 | 0.5275 | 21.7188 | 16.2936 | 0.1294 | 0.1178 | 0.1114 | 13.3284 | 18.7709 | 0.9277 | 0.4615 | 20.9820
8 | 2.3865 | 0.2359 | 0.0088 | 0.0670 | 1.2961 | 2.9292 | 1.0218 | 0.4218 | 21.8518 | 15.8162 | 0.1354 | 0.1254 | 0.1208 | 12.7008 | 18.4145 | 0.9247 | 0.3689 | 20.9667
9 | 2.3447 | 0.2247 | 0.0103 | 0.0848 | 1.2943 | 2.8504 | 1.0306 | 0.3402 | 22.0391 | 15.5117 | 0.1384 | 0.1461 | 0.1391 | 12.4238 | 18.0375 | 0.9164 | 0.3025 | 21.0200
10 | 2.3057 | 0.2128 | 0.0125 | 0.1101 | 1.2895 | 2.7736 | 1.0405 | 0.2857 | 22.2475 | 15.3643 | 0.1397 | 0.1737 | 0.1620 | 12.3434 | 17.7702 | 0.8927 | 0.2603 | 20.8362
11 | 2.2738 | 0.2004 | 0.0149 | 0.1399 | 1.2805 | 2.7116 | 1.0504 | 0.2514 | 22.4971 | 15.1797 | 0.1318 | 0.1977 | 0.1894 | 12.2481 | 17.4605 | 0.8742 | 0.2348 | 20.8448
12 | 2.2477 | 0.1933 | 0.0170 | 0.1692 | 1.2705 | 2.6522 | 1.0580 | 0.2330 | 22.6744 | 15.0525 | 0.1292 | 0.2167 | 0.2139 | 12.2099 | 17.2061 | 0.8568 | 0.2230 | 20.6827
13 | 2.2533 | 0.1888 | 0.0192 | 0.1935 | 1.2640 | 2.6524 | 1.0638 | 0.2248 | 22.8197 | 15.3774 | 0.1254 | 0.2280 | 0.2341 | 12.7170 | 17.3248 | 0.8581 | 0.2186 | 21.0329
